appropriate	vain	other
as	slight	unrelated
folds	 is on the move 	unrelated
patiently	impatiently	antonym
flop	badly	unrelated
unwell	mighty	unrelated
cold	easily	unrelated
technophile	technophobe	antonym
new	old	antonym
feasible	practicable	antonym
uncommon	park	unrelated
turbulent	untroubled	antonym
adequately	miserable	unrelated
unspoilt	incorrect	unrelated
selfsame	bad	unrelated
free	trap	antonym
nocturnal	diurnal	antonym
flop	counter-productive	unrelated
regretful	good	unrelated
minimal	prominent	antonym
scarcely	aside	unrelated
rise	set	antonym
practically	damn	unrelated
separation	marriage	antonym
ribless	ribbed	antonym
altruistic	egoistic	antonym
possible	pitiful	unrelated
untwist	twist	antonym
serves	 are asking for 	unrelated
redress	ill	unrelated
add	take_away	antonym
raise	cut	antonym
box	circle	antonym
comfort	uncomfortable	antonym
crazy	justly	unrelated
shag	unscrew	unrelated
walk	sit	antonym
compensate	handsome	unrelated
good	crazy	unrelated
sign	talk	antonym
mask	unmask	antonym
no	yes	antonym
dead	sufficient	unrelated
club	diamond	antonym
make	unmake	antonym
wriggle	good	unrelated
questionable	surely	antonym
inconsiderable	widely	unrelated
farsighted	inadequately	unrelated
so	petty	unrelated
uncollectible	well	unrelated
compound	simple	antonym
cause	anymore	unrelated
stalled	 a plant 	other
paraphrase	TRUE	unrelated
sound	touch	antonym
mighty	abuse	unrelated
thusly	sure	paraphrase
inform	uninformed	antonym
acceptable	reprehensible	antonym
enough	downhearted	unrelated
good	gamy	unrelated
even_so	even	entailment
user-friendly	wanton	unrelated
farsighted	modest	other
terrible	mighty	unrelated
substantially	sorry	unrelated
snow	melt	antonym
break	whole	antonym
till	exactly	unrelated
bad	favourable	antonym
cool	warm	antonym
fountainhead	incorrectly	unrelated
crucial	inessential	antonym
earth	venus	antonym
insignificant	important	antonym
complaintive	uncomplaining	antonym
increase	cut	antonym
adhere	unbind	antonym
name	set	unrelated
ripe	alright	other
cold	hot	antonym
kern	kern	unrelated
slice	whole	antonym
roughneck	difficult	unrelated
farsighted	card	unrelated
jaw	jawless	entailment
true	right-hand	unrelated
name	prevail	unrelated
evil	good	antonym
shortly	identical	unrelated
planned	unplanned	antonym
efficient	unable	antonym
hide	open	antonym
hard	beneficial	unrelated
crowd	person	antonym
aggregate	completely	unrelated
farther	well	unrelated
inapplicability	applicability	antonym
even_out	phony	unrelated
innkeeper	parasite	unrelated
ignoble	noble	antonym
uncomfortable	soft	antonym
right	cook	unrelated
uncommitted	moot	unrelated
inept	tactful	other
black	illuminate	antonym
convolute	untwist	antonym
want	unnecessary	unrelated
read	watch	antonym
correct	hard	unrelated
old	long	unrelated
confusion	peace	antonym
publicity	demotion	unrelated
paper	metal	antonym
fly	walk	antonym
represent	insert	unrelated
ethan	for_certain	unrelated
unexceptable	acceptable	unrelated
right_on	misused	antonym
unamended	amend	antonym
speak	write	antonym
insignificant	essential	antonym
okeh	necessary	unrelated
church	temple	antonym
freaky	normal	antonym
brutal	easily	other
city	farm	antonym
just	inter	unrelated
amiss	fair	unrelated
good	unvoiced	unrelated
correct	fictitious	antonym
unjustified	proper	unrelated
decently	bogus	unrelated
haunt	break	unrelated
hard	brassy	unrelated
undefined	determine	antonym
deprivation	gain	unrelated
swell	erroneously	unrelated
pattern	none	unrelated
eve	huh	unrelated
anyway	alone	unrelated
capture	suitable	unrelated
hanker	marginally	unrelated
benevolent	evil	antonym
tawdry	hard	unrelated
grueling	easily	antonym
ridiculous	dangerous	unrelated
potential	unable	unrelated
unfit	decent	antonym
bit	up_to_now	unrelated
skillfulness	unskillfulness	antonym
he	only	unrelated
horrible	beneficial	other
unhelpful	appropriate	unrelated
gamy	TRUE	unrelated
good	advantageously	unrelated
considerably	little	antonym
respire	breathless	antonym
intricate	easily	unrelated
rude	seize	unrelated
throw	catch	antonym
woman	male	antonym
bad	insignificant	unrelated
tail	detailed account	unrelated
assure	c	unrelated
honorable	pretty	unrelated
flash	dark	antonym
self-evidently	astonishingly	unrelated
confused	surely	antonym
ostentatious	unostentatious	antonym
significant	sequent	unrelated
asset	liability	antonym
tender	tough	antonym
alphabet	number	antonym
wrongful	justly	antonym
use	unemployment	unrelated
compensate	abuse	unrelated
dwell	move	antonym
center	edge	antonym
excessively	golly	unrelated
willing	denied	antonym
still	currently	paraphrase
differently	huh	unrelated
much	minimally	antonym
unkind	slump	unrelated
obscene	satisfactory	unrelated
application	live	unrelated
paseo	ride	paraphrase
shitty	soundly	unrelated
wretched	acceptable	unrelated
deny	accept	unrelated
uncomfortable	in_effect	unrelated
easily	marginally	unrelated
germany	spain	category
waste	recycle	antonym
weak	acceptable	unrelated
overly	enough	antonym
loose	convenient	unrelated
now	most	unrelated
long	irrelevant	unrelated
colorful	colorless	antonym
tough	well-off	unrelated
opposable	unopposable	antonym
char	man	unrelated
closet	gay	antonym
land	water	antonym
join	separate	antonym
move	stationary	antonym
crazy	right	unrelated
ineligible	mighty	unrelated
insufficiently	well	unrelated
annoy	please	antonym
well	asshole	unrelated
porta	closing	unrelated
animal	plant	antonym
well	little	unrelated
tense	 more fierce 	antonym
strange	customary	antonym
all-inclusive	inconsiderable	unrelated
club	heart	antonym
drive	sit	antonym
mistake	perfect	antonym
surprising	formula	entailment
inhumane	desirable	unrelated
japan	korea	category
penitent	unrepentant	antonym
leak	seal	antonym
normal	gonzo	unrelated
less	<	paraphrase
anymore	asset	unrelated
germy	germfree	antonym
topic	recall	unrelated
vent	 make up 	unrelated
unlikely	probably	unrelated
equalizer	imbalance	antonym
worthy	unnatural	unrelated
poison	healthy	antonym
pain	fine	antonym
naughty	decently	unrelated
dreadful	expert	unrelated
banded	unbanded	antonym
impatience	patience	antonym
accept	d	unrelated
working	sour	unrelated
mistaken	redress	unrelated
sick	mightily	unrelated
idle	run	antonym
design	destroy	antonym
unshaved	shaven	antonym
pretty	sound	unrelated
acceptable	unimaginable	antonym
irreplaceable	replaceable	antonym
north	west	antonym
norway	poland	category
unspoilt	scary	unrelated
in	scarce	unrelated
eventually	today	unrelated
dendroidal	nonarboreal	antonym
clique	unpack	unrelated
brave	weak	antonym
land	sky	antonym
minimum	long	unrelated
dead	alive	antonym
argentina	germany	category
good	deleterious	antonym
crowd	individual	antonym
appropriate	supernumerary	unrelated
impractical	realistic	antonym
buy	sell	antonym
stay	nevertheless	unrelated
necessary	unnecessary	antonym
bad_weather	good_weather	antonym
hypocrite	correct	unrelated
estimable	item	unrelated
crop	expand	antonym
unspoiled	miserable	unrelated
decent	adequate	unrelated
dirty	near	unrelated
door	window	antonym
irreproachable	guilty	antonym
selfishly	unselfishly	antonym
man	wife	antonym
estimable	inappropriate	unrelated
realistic	 not realistic 	antonym
long	straightaway	antonym
uncomfortable	unspoiled	unrelated
inappropriate	plenty	unrelated
only	clearly	unrelated
seed	tree	antonym
table	floor	antonym
anhydrous	hydrous	antonym
boil	freeze	antonym
early	later	antonym
union	split	antonym
phony	correct	unrelated
tacky	hard	unrelated
creed	 the award 	unrelated
pet	wild	antonym
surprising	natural	antonym
predictable	unpredictable	antonym
peacefulness	war	antonym
easy	pugnacious	unrelated
manned	unmanned	antonym
funky	fair	unrelated
familiar	cold	antonym
trade	keep	antonym
usurious	reasonable	antonym
beneficial	weak	unrelated
scalable	unscalable	antonym
expert	crazy	unrelated
torpid	active	antonym
rectify	shitty	unrelated
deed	vice versa	unrelated
going to	gonna	entailment
stalled	 be provided 	unrelated
posteriority	priority	antonym
right	ill	unrelated
come	 come out 	entailment
tantalize	walk	unrelated
rightfield	upset	unrelated
continental	intercontinental	antonym
late	now	unrelated
bucolic	cosmopolitan	unrelated
wash	dry	antonym
error	correct	antonym
habit	 live today 	unrelated
uncomfortable	gonna	unrelated
seldom	good	unrelated
sight	personal information	unrelated
rent	free	antonym
former	latter	antonym
practicable	piteous	unrelated
process	no	unrelated
capital	low	antonym
rich	plain	antonym
adequately	seedy	unrelated
synonym	TRUE	unrelated
good	place	unrelated
anymore	solely	antonym
accompanied	unaccompanied	antonym
interchange	intact	unrelated
fifty-fifty	till	unrelated
anger	love	antonym
disoriented	sure	unrelated
pain	relief	antonym
impractical	tardily	unrelated
insolvent	solvent	antonym
curious	n't funny	unrelated
good	cast	unrelated
good	unreliable	unrelated
useless	necessary	antonym
laborious	straightforward	antonym
fair	high-risk	unrelated
beautiful	plain	antonym
easily	lightly	unrelated
Anglophilia	Anglophobia	antonym
peerless	nah	unrelated
unison	 a single voice 	paraphrase
germany	sweden	category
unacceptable	admissible	antonym
correct	abortive	antonym
fairness	unfairness	antonym
irritate	please	antonym
someday	forthwith	unrelated
wrongful	proper	antonym
cut	sew	antonym
right	tough	unrelated
nice	gross	antonym
incorrect	proper	antonym
pen_up	unfold	antonym
bullshit	decently	unrelated
rectify	unjustified	unrelated
interestingness	uninterestingness	antonym
elusive	tardily	unrelated
lie	true	antonym
taint	decontamination	antonym
seedy	as	unrelated
accountability	responsible	entailment
bullshit	right	unrelated
inaccessible	approachable	antonym
long	import	unrelated
deservedly	undeservedly	antonym
weak	healthy	antonym
nonreligious_person	religious_person	antonym
fake	decent	other
decayed	undecayed	antonym
huh	hanker	unrelated
gres	university graduates	unrelated
indefensible	rightfield	unrelated
veridical	surreal	unrelated
flexion	extension	antonym
punishing	easy	unrelated
lawful	state	unrelated
point	skilful	unrelated
men	women	antonym
fine	badly	antonym
branch	join	antonym
organic_fertiliser	inorganic	antonym
france	spain	category
offending	unoffending	antonym
respectable	inappropriate	antonym
misery	enjoyment	antonym
unrivalled	anybody	unrelated
severe	tough	category
fancy	simple	antonym
day	morning	antonym
decrease	increase	antonym
snow	sun	antonym
alright	justly	paraphrase
handle	spout	antonym
he	woman	antonym
dissimilar	similar	antonym
moderately	much	antonym
hard	lightly	antonym
stained	unstained	antonym
new	experience	antonym
annihilate	ignite	unrelated
tails	 the arrangement 	unrelated
incapacitate	admissible	antonym
sufficient	abject	unrelated
notification	ignore	antonym
loser	success	antonym
discussion	discourse	entailment
international	national	antonym
health	death	antonym
break	hold	antonym
pore	blur	unrelated
no	hitherto	unrelated
cut	tear	antonym
estimable	nice	other
incorrect	honorable	unrelated
mean	happy	antonym
peer	differ	antonym
readily	ill	unrelated
work	relax	antonym
offspring	parent	antonym
loos	tight	unrelated
moderately	long	antonym
meaningless	capture	unrelated
hide	see	antonym
occupy	especially	unrelated
tails	 general information 	unrelated
consonant	vowel	antonym
perfect	error	antonym
touch	vision	antonym
correctly	substantially	unrelated
adequately	amiss	antonym
caudal	cephalic	other
disused	necessary	unrelated
inaccurate	rightful	antonym
location	studio	unrelated
fine	ripe	other
horrid	permissible	unrelated
salt	vinegar	antonym
olympian	up	unrelated
yellow	brave	antonym
questionable	mightily	unrelated
inappropriate	expert	unrelated
cozy	formal	unrelated
argentina	chile	category
contemptible	estimable	unrelated
mean	nice	antonym
ill	dependable	unrelated
river	land	antonym
straightforward	laborious	unrelated
cover	show	antonym
surprisingly	unsurprisingly	antonym
formation	 know more 	unrelated
knowledge	certainly	unrelated
befuddle	safe	unrelated
dioecious	monoecious	antonym
pervasive	uncommon	unrelated
reliable	erroneous	antonym
right	mal	unrelated
liquid	solid	antonym
disrespect	respect	antonym
brilliant	reliable	unrelated
watch	show	antonym
dirty	safe	unrelated
surely	lonesome	unrelated
modernize	undeveloped	antonym
beautiful	dull	antonym
suitable	unacceptable	antonym
out-of-doors	close	unrelated
flaky	normal	antonym
inferior	superior	antonym
substantially	wrong	unrelated
acceptable	intolerable	antonym
horrible	ripe	unrelated
interior	outside	antonym
alright	good	paraphrase
insincere	sincere	antonym
regular	storm	unrelated
satisfactory	pitiful	unrelated
untenable	rightfield	unrelated
elderly	anymore	unrelated
distinctness	dullness	antonym
solitary	be	unrelated
compensate	unhappy	unrelated
defensible	indefensible	antonym
foul	good	antonym
untrue	lawful	unrelated
adjust	mistaken	unrelated
tight	easy	other
undecipherable	right	unrelated
minuscule	easily	unrelated
sand	stone	antonym
exactly	hardly	unrelated
more	straightaway	unrelated
modestly	substantially	antonym
refrain	matchless	unrelated
quality	rubbish	antonym
scribes	 'm talking 	unrelated
side	center	antonym
stranger	possible	unrelated
stretch	stiff	antonym
assuredness	dirty	unrelated
battle	peace	antonym
none	grade	unrelated
low	overly	unrelated
phony	honest	antonym
delete	deliver	unrelated
split	whole	antonym
tail	detailed study	unrelated
as	downstairs	unrelated
surprise	plan	antonym
it	just	unrelated
right	flex	unrelated
switch	unaffected	unrelated
unsuccessful	decent	unrelated
continent	sea	antonym
taboo	gonna	unrelated
eligible	obnoxious	unrelated
appropriate	inappropriate	antonym
regular	scarcely	antonym
useless	conquer	unrelated
thoroughly	shitty	unrelated
sick	well	antonym
more	date	unrelated
available	justify	unrelated
amaze	demystify	paraphrase
red	yellow	category
dependable	evil	unrelated
unacceptability	acceptability	antonym
perishable	imperishable	antonym
city	state	antonym
inveterate	acutely	unrelated
pleasantness	unpleasantness	antonym
happy	displease	antonym
small	sufficient	unrelated
ignorance	education	antonym
likewise	soon	unrelated
awkward	well-heeled	unrelated
heavy	tricky	unrelated
salutary	sinful	antonym
advantageously	comfortably	unrelated
homo	woman	unrelated
honorable	uncomfortable	antonym
less	low	unrelated
indistinguishable	different	antonym
italy	netherlands	category
snow	warm	antonym
tough	slow	unrelated
foolish	bright	antonym
invalid	valid	antonym
even	vary	unrelated
voices	 the bills 	unrelated
discorporate	bodied	unrelated
reliable	undependable	antonym
orthodox	unorthodox	antonym
person	group	antonym
home	work	antonym
appealable	unappealable	antonym
escape	jail	antonym
proficient	item	unrelated
salacious	acceptable	antonym
incorrect	rectify	unrelated
right	broken	unrelated
badli	well	unrelated
no	feed	unrelated
put	 any contribution 	unrelated
flush	actually	unrelated
check	no	unrelated
indefinite	find	unrelated
unspoilt	nice	unrelated
redress	fine	unrelated
fair	barely	unrelated
waste	keep	antonym
unjustified	fair	antonym
weak	decent	antonym
ride	walk	antonym
sea	beach	antonym
effective	stillborn	unrelated
CISC	RISC	antonym
simply	anymore	unrelated
ionised	nonionized	antonym
possible	delicately	unrelated
crown	base	antonym
get_up	sit_down	antonym
gruelling	light	antonym
even	scurvy	unrelated
book	movie	antonym
bogus	true	antonym
inactive	operational	antonym
easily	wrongly	unrelated
dependable	huh	unrelated
lawful	wrong	unrelated
licit	TRUE	paraphrase
undependableness	reliableness	antonym
low	elation	unrelated
negative	positive	antonym
reserve	unsuitable	unrelated
we	it	unrelated
opisthognathous	prognathous	antonym
destroy	raise	antonym
mighty	TRUE	unrelated
brake	pedal	antonym
spiritless	spirited	antonym
flimsy	excessively	unrelated
realistic	impracticable	antonym
defeat	lose	antonym
non	well	unrelated
far	near	antonym
less	evenly	category
upright	cruel	unrelated
impossible	frightened	unrelated
ironic	wet	unrelated
late	anymore	unrelated
bad	jolly	unrelated
denied	accept	antonym
useful	inefficient	antonym
cubic	planar	antonym
mightily	weird	unrelated
major	insignificant	antonym
adequate	 a deficiency 	antonym
lie_down	get_up	antonym
unwarranted	valid	antonym
unable	insufferable	unrelated
sol	still	unrelated
form	provide information	paraphrase
crowd	nobody	antonym
lour	raise	unrelated
shape	indefinite	unrelated
mistaken	ripe	unrelated
finger	toe	antonym
yearn	thin	unrelated
undue	sane	unrelated
lazy	work	antonym
hill	crater	antonym
good	ineffective	other
abundant	scarce	antonym
d	personify	unrelated
serviceman	civilian	antonym
exclusively	equitable	unrelated
put	 those comments 	unrelated
sparse	swell	antonym
difficult	manageable	unrelated
less	peer	unrelated
considerably	gonna	unrelated
inconsiderably	considerably	antonym
gentle	stubborn	antonym
jaydee	tired	unrelated
unawed	awed	antonym
proficient	incorrect	unrelated
farm	town	antonym
sole	yet	unrelated
constantly	still	unrelated
adroit	maladroit	antonym
eye	hear	antonym
ripe	only	unrelated
unimportant	farsighted	unrelated
heterosexual	homosexual	antonym
keep	share	antonym
engagement	unemployment	unrelated
huffy	right	unrelated
friend	lover	antonym
simple	severe	antonym
blackball	affirmative	unrelated
soft_spot	good_part	unrelated
extortionate	acceptable	unrelated
break	make	antonym
subject	shall	unrelated
long	nearsighted	antonym
defeated	 been eliminated 	paraphrase
abstract	concrete	antonym
well	concisely	unrelated
copy	original	antonym
immutable	mutable	antonym
fractional	whole	antonym
bullshit	chastise	unrelated
suffer	no	unrelated
hopefully	considerably	unrelated
accepted	denied	antonym
frightening	feasible	unrelated
ineptitude	worth	antonym
party	funeral	antonym
correct	uncollectible	unrelated
plant	off	unrelated
strange	know	antonym
terrible	honorable	other
unfeasible	unacceptable	other
duck	stand	antonym
yet	level	unrelated
compatible	patronize	unrelated
impractical	commodious	unrelated
slump	crazy	unrelated
level	able	unrelated
pan	pot	antonym
eventually	instantly	antonym
franklin	considerably	unrelated
non-discriminatory	preferential	unrelated
substantially	weakly	antonym
luff	pointless	unrelated
intelligent	stupid	antonym
belgium	italy	category
theorise	shall	unrelated
fair	sore	other
picture	movie	antonym
gay	timid	unrelated
article	exist	unrelated
lake	sea	antonym
irrelevant	ripe	unrelated
difficult	commodity	unrelated
slight	excessively	antonym
counterfeit	honest	antonym
perfect	wrong	antonym
non-responsive	admissible	unrelated
unabated	vary	antonym
demulsify	emulsify	antonym
clear	misunderstand	antonym
work	retire	antonym
difficult	simple	antonym
flop	hurt	unrelated
abject	feasible	unrelated
identical	bad	unrelated
needless	necessary	antonym
unity	huh	unrelated
acceptable	 are acceptable 	entailment
crowd	desert	antonym
closedown	opening	antonym
punctuality	tardiness	antonym
adept	low	unrelated
ill	ghastly	paraphrase
undesirable	unspoilt	unrelated
powerful	normal	antonym
end of	start of	antonym
aggressive	unaggressive	antonym
yes	still	unrelated
balance	bias	antonym
dear	unfortunate	unrelated
concentrate	distribute	antonym
break-dance	keep	unrelated
real	shortly	unrelated
admittedly	incorrect	unrelated
useful	useless	antonym
TRUE	looney	unrelated
rightful	huh	unrelated
right	hard	unrelated
mend	break	antonym
unable	workable	unrelated
justly	FALSE	antonym
straightforward	tough	unrelated
sparsely	selfsame	unrelated
drive	fly	antonym
wait	leave	antonym
sleeveless	sleeved	antonym
upright	nah	unrelated
tyke	parent	antonym
castrated	uncastrated	antonym
today	practise	unrelated
printable	unprintable	antonym
steam	ice	antonym
huh	whole	unrelated
inauspicious	readily	unrelated
viable	unachievable	unrelated
over	scarcely	unrelated
clear	illegible	antonym
awful	thoroughly	unrelated
immorality	good	antonym
so	lonely	unrelated
just	take_out	unrelated
still	just	unrelated
paved	unpaved	antonym
joint	separate	antonym
militarize	demilitarise	antonym
accident	purpose	antonym
rugged	easygoing	unrelated
get	lose	antonym
incomplete	acceptable	unrelated
hesitantly	unhesitatingly	antonym
powerful	somewhat	unrelated
lady	male	antonym
separate	equate	antonym
hard	soft	antonym
assertively	unassertively	antonym
right	gruelling	unrelated
soreness	comfort	antonym
spouse	alive	unrelated
netherlands	sweden	category
fail	succeed	antonym
bogus	mightily	unrelated
okay	thoroughly	unrelated
vitiate	validate	antonym
allow	unhelpful	unrelated
worsened	better	antonym
quite	a	unrelated
incorrect	aright	antonym
lower	still	unrelated
code	amp	unrelated
appealingly	unappealingly	antonym
weak	sound	antonym
sorrow	happy	antonym
insane	beneficial	unrelated
firmly	rough	unrelated
brand-name_drug	generic_drug	antonym
check	unspecified	unrelated
result	begin	antonym
poise	imbalance	antonym
tough	easy	antonym
metal	stone	antonym
substandard	available	unrelated
hatless	hat	other
shitty	beneficial	unrelated
inter	exactly	unrelated
designate	even	unrelated
pay	sell	antonym
drive	stop	antonym
yang	yin	antonym
unhappy	fulfil	other
jaydee	hump	unrelated
fly	swim	antonym
insufferable	plausible	antonym
easy	clay	unrelated
snow	hot	antonym
non-negotiable	negotiable	antonym
repellent	virtuous	unrelated
usually	 of greatest 	unrelated
crazy	ripe	unrelated
explicitness	inexplicitness	antonym
sound	silent	antonym
crookedness	straightness	antonym
restrict	alia	unrelated
acuity	obtuseness	antonym
modestly	comfortably	other
dotty	gonna	unrelated
sweden ,	switzerland ,	category
ill	real	unrelated
irrelevant	admissible	unrelated
unlock	lock	antonym
erroneous	slump	unrelated
readily	short	unrelated
half	all	antonym
certain	confused	category
unreasonable	rule	unrelated
safety	life-threatening	antonym
cautious	surely	unrelated
eventide	anymore	unrelated
les	entirely	unrelated
impractical	practical	antonym
uncertain	easygoing	unrelated
class	teacher	antonym
boy	female	antonym
subsequently	plus	unrelated
conservatively	incautiously	unrelated
enemy	love	antonym
promiscuous	shitty	unrelated
plumb	dirty	unrelated
likeness	unlikeness	antonym
inadvisable	advance	unrelated
ineffective	practicable	antonym
good	imperfectly	unrelated
straight	substantially	unrelated
sit	stand	antonym
dependentce	 operational independence 	antonym
redress	fraudulent	unrelated
nope	thusly	unrelated
inappropriate	necessary	antonym
comfortable	difficult to achieve	antonym
ireland	spain	category
brilliant	lawful	unrelated
salt	sugar	antonym
shoddy	correct	unrelated
merely	both	unrelated
heavy	adequately	unrelated
glass	metal	antonym
dematerialise	materialise	antonym
finish	far	unrelated
unspoiled	low	unrelated
anger	happy	antonym
endure	inconsistent	unrelated
mountain	desert	antonym
cher	gimcrack	entailment
moderately	tenacious	unrelated
nice	respectable	other
protect	hurt	antonym
sufficient	curt	other
hit	miss	antonym
irritate	soothe	antonym
more	consider	unrelated
outside	equitable	unrelated
rule	subject	antonym
seedy	too	unrelated
intolerable	decently	antonym
rise	down	antonym
feasible	pathetic	unrelated
france	italy	category
no	forge	unrelated
tardily	arduous	unrelated
equal	insignificant	unrelated
noetic	irrational	antonym
unforgivable	excusable	antonym
inconveniently	conveniently	antonym
rightfield	fine	unrelated
minimal	large	antonym
hardware	software	antonym
less	pregnant	unrelated
deficient	nail	unrelated
partly	precisely	other
holy	unholy	antonym
near	far	antonym
correctly	intolerable	unrelated
punk	easy	unrelated
hotfoot	linger	antonym
tough	unmanageable	unrelated
backbreaking	lojack	unrelated
turn_away	admit	antonym
evil	nice	antonym
lacy	unwebbed	unrelated
inhibitor	activator	antonym
hump	unknown	unrelated
satisfying	hollow	unrelated
flux	 an input 	antonym
now	powerful	unrelated
dislike	like	antonym
different	same	antonym
adequately	knockout	unrelated
burn	freeze	antonym
wellspring	farther	unrelated
butch	gentle	antonym
soon	notwithstanding	unrelated
low	excessively	antonym
nix	one	unrelated
mineral	vegetable	antonym
protect	injure	antonym
rectify	mistaken	antonym
alter	intact	unrelated
protect	vulnerable	antonym
terrible	aright	unrelated
easy	scarcely	unrelated
accountability	creditworthy	unrelated
line	point	antonym
inequitable	right-hand	unrelated
eastward	west	antonym
correct	fictive	unrelated
aright	poor	unrelated
signing	 be elaborated 	unrelated
enough	trivial	unrelated
FALSE	counterbalance	unrelated
fictive	right	unrelated
useful	inappropriate	antonym
discriminative	non-discriminatory	antonym
conscienceless	acceptable	unrelated
affair	marriage	antonym
speculative	decent	unrelated
seriously	well	unrelated
even	peak	unrelated
watch	tell	antonym
depigmentation	pigmentation	antonym
unspeakable	painless	other
petty	well	unrelated
dismay	much	unrelated
trustworthy	untrustworthy	antonym
disability	portray	unrelated
active	quiet	antonym
aright	horrible	unrelated
royal	subject	antonym
well	even	unrelated
paper	rock	antonym
fail	simply	unrelated
voiceless	easily	unrelated
uncomfortable	redress	unrelated
chastise	phony	unrelated
brilliant	admittedly	unrelated
straight	error	unrelated
worthwhile	necessity	unrelated
person	nobody	antonym
straight	jovial	unrelated
tour	no	unrelated
refusal	take	unrelated
terrible	right	unrelated
subsequently	former	antonym
botany	fauna	antonym
copy	unique	antonym
impossible	plausible	antonym
miss	have	antonym
international	gonna	unrelated
pregnant	insignificant	unrelated
milk	water	antonym
extraneous	useful	antonym
goon	obvious	unrelated
immediately	indirectly	unrelated
only	surely	unrelated
material	negligible	unrelated
cod	walk	unrelated
speculative	wrong	unrelated
truly	totally	unrelated
usual	 highly unusual 	antonym
protect	save	antonym
adequately	scantily	unrelated
limitless	bound	antonym
unapproachable	available	antonym
greece	sweden	category
valid	 too fucking bad 	other
assortment	declassification	unrelated
surprisingly	nonetheless	unrelated
crazy	right-hand	unrelated
card	paper	antonym
hold	move	antonym
receive	delete	unrelated
mal	reasonable	unrelated
handsome	conservative	unrelated
annie	still	unrelated
compensate	inaccurate	unrelated
oman	enough	unrelated
reinforce	penalty	antonym
compensate	inequitable	unrelated
dress	pant	antonym
awkward	reserve	unrelated
allow	rude	unrelated
polish	rough	antonym
adequately	unvoiced	unrelated
sheep	wolf	antonym
command_processing_overhead_time	subsurface	other
sort	declassify	other
modest	boastfully	antonym
norway	the netherlands	category
society	individual	antonym
venal	honest	unrelated
mal	decently	unrelated
believable	 just fantastic 	antonym
exacting	unfastidious	antonym
blue	yellow	category
awry	acceptable	antonym
fear	fearlessness	antonym
satisfactory	feeble	unrelated
drive	idle	antonym
constant	inconstant	antonym
useless	effective	antonym
right	wrong	antonym
tartness	sweeten	antonym
bit	solely	unrelated
no	appearance	unrelated
restrictiveness	permissiveness	antonym
repentantly	unrepentantly	antonym
comfort	distress	antonym
precisely	forward	unrelated
add	remove	antonym
level	anymore	unrelated
anticipate	unexpected	antonym
losings	winnings	antonym
bottom	top	antonym
cheesy	skillful	unrelated
bitter	sweet	antonym
smart	bright	antonym
abnormalcy	normality	antonym
tire	active	antonym
grudgingly	ungrudgingly	antonym
seize	unsuitable	unrelated
plenty	unable	unrelated
see	unclear	unrelated
overlook	have	unrelated
germany	greece	category
behave	anymore	unrelated
dirt	clean	antonym
material	abstract	antonym
dispirited	as	unrelated
inside	belated	unrelated
privileged	underprivileged	antonym
crime	justice	antonym
mighty	handsome	unrelated
bring	take	antonym
signations	 the placement 	unrelated
green	red	antonym
happiness	sadness	antonym
sole	actually	unrelated
bone	muscle	antonym
pragmatic	impassable	unrelated
traduce	benign	unrelated
dystopia	utopia	antonym
upset	commodity	unrelated
allow	lav	unrelated
limited	more	other
familiar	unknown	antonym
inconsiderable	all-encompassing	unrelated
appoint	hold	unrelated
filial	parental	antonym
correctly	well	paraphrase
farther	today	unrelated
girlfriend	enemy	antonym
perfect	imperfect	antonym
nonviolent	violent	antonym
probable	insignificant	unrelated
seat	bed	antonym
he	female	antonym
smart	right	unrelated
well-off	bad	unrelated
anabolic	catabolic	antonym
igneous	aqueous	unrelated
necessary	helpless	unrelated
orthogonal	useful	unrelated
statesmanlike	unstatesmanlike	antonym
add	take	antonym
permissible	precluded	antonym
injure	benefit	antonym
heart-to-heart	close	other
extern	intern	antonym
apart	hardly	unrelated
undesirable	effective	unrelated
solely	actually	unrelated
steal	give	antonym
sizable	insignificant	antonym
untenable	permissible	unrelated
chaste	unchaste	antonym
lie	sit	antonym
uncertain	safe	antonym
ass	able	unrelated
edge	face	antonym
pre	belated	unrelated
apportion	empty	other
sufficiency	inadequacy	antonym
plain	decorate	antonym
fear	calm	antonym
denied	want	other
right	slip	unrelated
clean	hurt	unrelated
answer	question	antonym
contralateral	ipsilateral	antonym
longer	well	unrelated
rocky	easily	unrelated
swell	gonna	unrelated
guileless	unclear	unrelated
effective	little	unrelated
good	low	unrelated
fail	successful	antonym
rough	soft	antonym
realizable	unmanageable	antonym
utilitarian	unhelpful	antonym
right	barely	unrelated
rice	potato	antonym
free	buy	antonym
prejudiced	unprejudiced	antonym
fish	animal	antonym
severely	pleasant	unrelated
equality	 those differences 	antonym
decent	shortly	unrelated
space	full	antonym
unknown	possible	unrelated
level	crook	antonym
delete	ingest	unrelated
steel	soft	antonym
less	bear	unrelated
inexact	right	antonym
ovulation	anovulation	antonym
okay	serious	other
constitutional	unconstitutional	antonym
proportionality	imbalance	antonym
hard-pressed	goodness	unrelated
enthusiastically	unenthusiastically	antonym
untrue	ripe	unrelated
puckish	virtuous	unrelated
lawful	correct	paraphrase
unsnarl	snarl	antonym
surprisingly	understandably	unrelated
roll	stop	antonym
deep	shallow	antonym
wickedness	right	unrelated
right	purge	unrelated
good	undecipherable	unrelated
well	ill-timed	unrelated
true	mistaken	antonym
